name3 - album3_broken-heartv2.wav_stft.txt_vectors.txt
3 15 12 154
3 19 22 154
109 126 8 154
109 127 8 154
109 89 9 154
109 102 20 154
109 101 22 154
185 175 6 154
185 181 7 154
185 181 9 154
185 203 10 154
185 165 13 154
185 167 21 154
185 165 23 154
185 193 31 154
106 87 6 155
106 89 8 155
106 102 19 155
106 101 21 155
128 126 7 155
128 127 7 155
103 89 6 157
103 102 17 157
103 101 19 157
301 281 6 157
301 314 12 157
301 306 17 157
301 289 18 157
301 308 19 157
301 296 20 157
301 311 21 157
301 310 25 157
301 297 26 157
301 317 28 157
301 296 29 157
301 286 30 157
301 308 31 157
301 308 33 157
301 282 34 157
20 7 8 158
20 15 8 158
20 31 8 158
20 27 17 158
20 19 18 158
20 36 18 158
45 31 8 158
45 54 16 158
45 27 17 158
45 36 18 158
78 89 5 158
238 256 7 158
238 223 8 158
238 247 16 158
238 251 18 158
238 230 20 158
238 238 26 158
238 250 33 158
214 203 5 159
214 207 6 159
214 223 7 159
214 230 19 159
292 276 12 159
292 306 15 159
292 289 16 159
292 308 17 159
292 296 18 159
292 311 19 159
292 310 23 159
292 297 24 159
292 280 25 159
292 296 27 159
292 286 28 159
292 308 29 159
292 308 31 159
292 282 32 159
22 7 6 160
22 15 6 160
22 31 6 160
22 27 15 160
22 19 16 160
22 36 16 160
22 2 33 160
22 3 33 160
22 38 33 160
50 31 6 160
50 54 14 160
50 36 16 160
50 38 33 160
175 165 7 160
175 167 15 160
175 165 17 160
175 193 25 160
175 155 26 160
175 157 28 160
175 188 29 160
87 102 13 161
87 101 15 161
181 165 6 161
181 167 14 161
181 165 16 161
181 193 24 161
181 188 28 161
272 262 6 161
272 276 10 161
272 289 14 161
272 280 23 161
272 286 26 161
272 282 30 161
272 286 33 161
272 253 34 161
272 291 34 161
126 113 31 162
127 113 31 162
89 102 11 163
89 101 13 163
89 95 33 163
181 167 12 163
181 165 14 163
181 193 22 163
181 188 26 163
181 191 33 163
281 276 8 163
281 289 12 163
281 296 14 163
281 297 20 163
281 280 21 163
281 296 23 163
281 286 24 163
281 282 28 163
281 286 31 163
281 291 32 163
281 286 33 163
281 287 34 163
203 193 21 164
203 188 25 164
203 191 32 164
203 195 34 164
207 193 20 165
207 188 24 165
207 191 31 165
207 195 33 165
207 214 34 165
256 247 9 165
256 251 11 165
256 238 19 165
256 250 26 165
256 251 28 165
256 253 30 165
256 249 32 165
7 19 10 166
7 2 27 166
7 3 27 166
7 17 30 166
7 1 32 166
7 7 32 166
7 4 33 166
7 23 33 166
7 24 34 166
15 27 9 166
15 19 10 166
15 2 27 166
15 3 27 166
15 17 30 166
15 33 30 166
15 1 32 166
15 7 32 166
15 30 32 166
15 4 33 166
15 23 33 166
15 24 34 166
31 27 9 166
31 19 10 166
31 36 10 166
31 38 27 166
31 17 30 166
31 33 30 166
31 30 32 166
31 23 33 166
31 24 34 166
31 41 34 166
223 230 12 166
223 238 18 166
223 214 33 166
165 167 8 167
165 165 10 167
165 155 19 167
165 149 20 167
165 157 21 167
165 167 33 167
165 173 34 167
262 247 7 167
262 251 9 167
262 280 17 167
262 250 24 167
262 251 26 167
262 253 28 167
262 249 30 167
262 260 33 167
314 306 5 169
314 308 7 169
314 296 8 169
314 311 9 169
314 310 13 169
314 297 14 169
314 317 16 169
314 296 17 169
314 308 19 169
314 308 21 169
314 308 30 169
276 280 13 171
276 286 16 171
276 282 20 171
276 286 23 171
276 291 24 171
276 286 25 171
276 287 26 171
276 260 29 171
276 280 32 171
54 38 19 174
54 72 25 174
54 41 26 174
54 39 27 174
54 41 29 174
54 48 31 174
54 55 32 174
54 61 34 174
102 113 19 174
102 95 22 174
102 85 24 174
102 121 34 174
247 238 10 174
247 250 17 174
247 251 19 174
247 253 21 174
247 249 23 174
247 260 26 174
247 240 31 174
306 310 8 174
306 297 9 174
306 317 11 174
306 296 12 174
306 286 13 174
306 308 14 174
306 308 16 174
306 286 20 174
306 291 21 174
306 286 22 174
306 287 23 174
306 308 25 174
306 307 30 174
306 302 31 174
306 303 32 174
306 291 33 174
306 316 34 174
27 38 18 175
27 17 21 175
27 33 21 175
27 7 23 175
27 30 23 175
27 23 24 175
27 24 25 175
27 41 25 175
27 11 26 175
27 24 26 175
27 39 26 175
27 41 28 175
27 8 31 175
27 44 34 175
167 155 11 175
167 149 12 175
167 157 13 175
167 167 25 175
167 173 26 175
167 149 31 175
167 183 33 175
167 172 34 175
289 297 8 175
289 280 9 175
289 296 11 175
289 286 12 175
289 308 13 175
289 308 15 175
289 282 16 175
289 286 19 175
289 291 20 175
289 286 21 175
289 287 22 175
289 308 24 175
289 280 28 175
289 307 29 175
289 302 30 175
289 303 31 175
289 291 32 175
19 2 17 176
19 3 17 176
19 38 17 176
19 17 20 176
19 33 20 176
19 1 22 176
19 7 22 176
19 30 22 176
19 4 23 176
19 23 23 176
19 24 24 176
19 11 25 176
19 24 25 176
19 5 30 176
19 8 30 176
36 38 17 176
36 17 20 176
36 33 20 176
36 30 22 176
36 23 23 176
36 24 24 176
36 41 24 176
36 24 25 176
36 39 25 176
36 41 27 176
36 48 29 176
36 55 30 176
36 44 33 176
101 113 17 176
101 95 20 176
101 85 22 176
251 238 8 176
251 250 15 176
251 251 17 176
251 253 19 176
251 249 21 176
251 260 24 176
251 240 29 176
308 310 6 176
308 297 7 176
308 317 9 176
308 296 10 176
308 308 12 176
308 308 14 176
308 291 19 176
308 308 23 176
308 307 28 176
308 302 29 176
308 303 30 176
308 291 31 176
308 316 32 176
308 313 33 176
165 155 9 177
165 149 10 177
165 157 11 177
165 167 23 177
165 173 24 177
165 149 29 177
165 183 31 177
165 172 32 177
165 172 33 177
296 310 5 177
296 297 6 177
296 280 7 177
296 296 9 177
296 286 10 177
296 308 11 177
296 308 13 177
296 282 14 177
296 286 17 177
296 291 18 177
296 286 19 177
296 287 20 177
296 308 22 177
296 280 26 177
296 307 27 177
296 302 28 177
296 303 29 177
296 291 30 177
296 313 32 177
296 292 34 177
230 238 6 178
230 249 19 178
230 214 21 178
230 240 27 178
230 217 29 178
311 297 5 178
311 317 7 178
311 296 8 178
311 308 10 178
311 308 12 178
311 291 17 178
311 308 21 178
311 307 26 178
311 302 27 178
311 303 28 178
311 291 29 178
311 316 30 178
311 313 31 178
311 292 33 178
310 308 6 182
310 308 8 182
310 291 13 182
310 308 17 182
310 307 22 182
310 302 23 182
310 303 24 182
310 291 25 182
310 316 26 182
310 313 27 182
310 292 29 182
310 314 33 182
297 308 5 183
297 308 7 183
297 282 8 183
297 286 11 183
297 291 12 183
297 286 13 183
297 287 14 183
297 308 16 183
297 280 20 183
297 307 21 183
297 302 22 183
297 303 23 183
297 291 24 183
297 316 25 183
297 313 26 183
297 292 28 183
297 286 29 183
297 314 32 183
297 288 33 183
238 250 7 184
238 251 9 184
238 253 11 184
238 249 13 184
238 240 21 184
280 282 7 184
280 286 10 184
280 291 11 184
280 286 12 184
280 287 13 184
280 260 16 184
280 280 19 184
280 291 23 184
280 292 27 184
280 286 28 184
280 288 32 184
280 285 34 184
193 191 11 185
193 195 13 185
193 173 16 185
193 183 23 185
193 207 33 185
317 308 5 185
317 308 14 185
317 307 19 185
317 302 20 185
317 303 21 185
317 316 23 185
317 313 24 185
317 314 30 185
317 319 32 185
155 167 14 186
155 173 15 186
155 149 20 186
155 172 23 186
155 172 24 186
155 136 30 186
155 162 31 186
296 282 5 186
296 286 8 186
296 291 9 186
296 286 10 186
296 287 11 186
296 308 13 186
296 280 17 186
296 307 18 186
296 302 19 186
296 303 20 186
296 291 21 186
296 313 23 186
296 292 25 186
296 286 26 186
296 314 29 186
296 288 30 186
296 285 32 186
149 167 13 187
149 149 19 187
149 132 26 187
149 136 29 187
149 162 30 187
286 286 7 187
286 291 8 187
286 286 9 187
286 287 10 187
286 280 16 187
286 302 18 187
286 303 19 187
286 291 20 187
286 292 24 187
286 286 25 187
286 288 29 187
286 285 31 187
157 167 12 188
157 173 13 188
157 149 18 188
157 172 21 188
157 172 22 188
157 162 29 188
308 291 7 188
308 308 11 188
308 307 16 188
308 302 17 188
308 303 18 188
308 291 19 188
308 316 20 188
308 313 21 188
308 292 23 188
308 314 27 188
308 288 28 188
308 319 29 188
308 314 34 188
188 191 7 189
188 195 9 189
188 173 12 189
188 183 19 189
188 172 20 189
188 172 21 189
188 207 29 189
188 185 32 189
188 172 34 189
308 291 5 190
308 308 9 190
308 307 14 190
308 302 15 190
308 303 16 190
308 291 17 190
308 316 18 190
308 313 19 190
308 292 21 190
308 314 25 190
308 288 26 190
308 319 27 190
308 314 32 190
308 294 34 190
250 249 6 191
250 260 9 191
250 240 14 191
282 286 5 191
282 287 6 191
282 280 12 191
282 291 16 191
282 292 20 191
282 286 21 191
282 288 25 191
282 285 27 191
282 294 33 191
2 1 5 193
2 7 5 193
2 4 6 193
2 11 8 193
2 5 13 193
2 8 13 193
2 0 23 193
2 2 23 193
2 3 23 193
2 7 23 193
2 15 23 193
2 6 28 193
2 2 31 193
2 7 31 193
3 1 5 193
3 7 5 193
3 4 6 193
3 11 8 193
3 5 13 193
3 8 13 193
3 0 23 193
3 2 23 193
3 3 23 193
3 7 23 193
3 15 23 193
3 6 28 193
3 2 31 193
3 7 31 193
38 30 5 193
38 23 6 193
38 24 7 193
38 41 7 193
38 24 8 193
38 39 8 193
38 41 10 193
38 48 12 193
38 55 13 193
38 44 16 193
38 25 20 193
38 31 20 193
38 56 23 193
38 30 24 193
38 49 24 193
38 44 25 193
38 39 28 193
38 36 29 193
38 28 30 193
38 27 31 193
38 27 32 193
38 27 34 193
113 121 15 193
113 97 20 193
113 132 20 193
113 94 23 193
113 95 24 193
113 108 25 193
113 108 28 193
113 101 29 193
113 99 31 193
113 96 32 193
113 109 34 193
251 260 7 193
251 240 12 193
286 280 9 194
286 302 11 194
286 303 12 194
286 291 13 194
286 292 17 194
286 286 18 194
286 288 22 194
286 285 24 194
286 294 30 194
286 291 32 194
286 283 34 194
253 260 5 195
253 240 10 195
291 280 8 195
291 307 9 195
291 302 10 195
291 303 11 195
291 291 12 195
291 292 16 195
291 286 17 195
291 288 21 195
291 285 23 195
291 294 29 195
291 291 31 195
291 283 33 195
17 11 5 196
17 24 5 196
17 5 10 196
17 8 10 196
17 25 17 196
17 31 17 196
17 0 20 196
17 2 20 196
17 3 20 196
17 7 20 196
17 15 20 196
17 30 21 196
17 6 25 196
17 36 26 196
17 28 27 196
17 2 28 196
17 7 28 196
17 27 28 196
17 27 29 196
17 27 31 196
17 35 32 196
17 27 33 196
33 24 5 196
33 39 5 196
33 41 7 196
33 48 9 196
33 44 13 196
33 25 17 196
33 31 17 196
33 15 20 196
33 30 21 196
33 49 21 196
33 44 22 196
33 39 25 196
33 36 26 196
33 28 27 196
33 27 28 196
33 27 29 196
33 27 31 196
33 35 32 196
33 27 33 196
33 51 33 196
95 79 5 196
95 77 9 196
95 78 10 196
95 92 15 196
95 97 17 196
95 94 20 196
95 95 21 196
95 108 22 196
95 108 25 196
95 101 26 196
95 99 28 196
95 96 29 196
95 109 31 196
95 114 33 196
191 173 5 196
191 183 12 196
191 172 13 196
191 172 14 196
191 207 22 196
191 185 25 196
191 172 27 196
191 208 28 196
191 176 33 196
286 280 7 196
286 302 9 196
286 303 10 196
286 291 11 196
286 292 15 196
286 286 16 196
286 288 20 196
286 285 22 196
286 294 28 196
286 291 30 196
286 283 32 196
249 240 8 197
249 229 25 197
249 263 33 197
287 280 6 197
287 302 8 197
287 303 9 197
287 291 10 197
287 292 14 197
287 286 15 197
287 288 19 197
287 285 21 197
287 294 27 197
287 291 29 197
287 283 31 197
1 5 8 198
1 8 8 198
1 0 18 198
1 2 18 198
1 3 18 198
1 7 18 198
1 15 18 198
1 6 23 198
1 2 26 198
1 7 26 198
1 7 33 198
7 5 8 198
7 8 8 198
7 25 15 198
7 0 18 198
7 2 18 198
7 3 18 198
7 7 18 198
7 15 18 198
7 6 23 198
7 2 26 198
7 7 26 198
7 7 33 198
7 25 33 198
30 41 5 198
30 48 7 198
30 44 11 198
30 25 15 198
30 31 15 198
30 15 18 198
30 30 19 198
30 49 19 198
30 44 20 198
30 39 23 198
30 36 24 198
30 28 25 198
30 27 26 198
30 27 27 198
30 27 29 198
30 35 30 198
30 27 31 198
30 25 33 198
30 42 34 198
85 77 7 198
85 78 8 198
85 72 12 198
85 92 13 198
85 97 15 198
85 94 18 198
85 95 19 198
85 101 24 198
85 74 25 198
85 99 26 198
85 96 27 198
85 80 33 198
195 183 10 198
195 207 20 198
195 185 23 198
195 208 26 198
195 176 31 198
4 5 7 199
4 8 7 199
4 0 17 199
4 2 17 199
4 3 17 199
4 7 17 199
4 15 17 199
4 6 22 199
4 2 25 199
4 7 25 199
4 7 32 199
23 5 7 199
23 8 7 199
23 25 14 199
23 31 14 199
23 3 17 199
23 7 17 199
23 15 17 199
23 30 18 199
23 6 22 199
23 39 22 199
23 36 23 199
23 28 24 199
23 7 25 199
23 27 25 199
23 27 26 199
23 27 28 199
23 35 29 199
23 27 30 199
23 7 32 199
23 25 32 199
23 42 33 199
72 77 6 199
72 55 7 199
72 78 7 199
72 61 9 199
72 72 11 199
72 56 17 199
72 74 24 199
72 62 31 199
72 63 31 199
72 54 32 199
72 80 32 199
214 217 8 199
214 207 19 199
214 229 23 199
214 208 25 199
308 307 5 199
308 302 6 199
308 303 7 199
308 291 8 199
308 316 9 199
308 313 10 199
308 292 12 199
308 314 16 199
308 288 17 199
308 319 18 199
308 314 23 199
308 294 25 199
308 291 27 199
308 313 28 199
308 308 32 199
24 5 6 200
24 8 6 200
24 25 13 200
24 31 13 200
24 7 16 200
24 15 16 200
24 30 17 200
24 6 21 200
24 39 21 200
24 36 22 200
24 28 23 200
24 7 24 200
24 27 24 200
24 27 25 200
24 27 27 200
24 35 28 200
24 27 29 200
24 7 31 200
24 25 31 200
24 42 32 200
41 48 5 200
41 55 6 200
41 44 9 200
41 25 13 200
41 31 13 200
41 56 16 200
41 30 17 200
41 49 17 200
41 44 18 200
41 39 21 200
41 36 22 200
41 28 23 200
41 27 24 200
41 27 25 200
41 27 27 200
41 35 28 200
41 27 29 200
41 51 29 200
41 25 31 200
41 54 31 200
41 42 32 200
76 77 5 200
76 78 6 200
76 61 8 200
76 72 10 200
76 92 11 200
76 56 16 200
76 94 16 200
76 95 17 200
76 74 23 200
76 62 30 200
76 63 30 200
76 80 31 200
167 149 6 200
167 183 8 200
167 172 9 200
167 172 10 200
167 162 17 200
167 185 21 200
167 172 23 200
167 161 25 200
167 176 29 200
167 154 30 200
167 152 31 200
167 149 32 200
260 240 5 200
260 263 30 200
11 5 5 201
11 8 5 201
11 25 12 201
11 0 15 201
11 2 15 201
11 3 15 201
11 7 15 201
11 15 15 201
11 30 16 201
11 6 20 201
11 28 22 201
11 2 23 201
11 7 23 201
11 27 23 201
11 27 24 201
11 27 26 201
11 27 28 201
11 7 30 201
11 25 30 201
11 25 34 201
24 5 5 201
24 8 5 201
24 25 12 201
24 31 12 201
24 7 15 201
24 15 15 201
24 30 16 201
24 6 20 201
24 39 20 201
24 36 21 201
24 28 22 201
24 7 23 201
24 27 23 201
24 27 24 201
24 27 26 201
24 35 27 201
24 27 28 201
24 7 30 201
24 25 30 201
24 42 31 201
24 25 34 201
39 55 5 201
39 44 8 201
39 25 12 201
39 31 12 201
39 56 15 201
39 30 16 201
39 49 16 201
39 44 17 201
39 39 20 201
39 36 21 201
39 28 22 201
39 27 23 201
39 27 24 201
39 27 26 201
39 35 27 201
39 27 28 201
39 51 28 201
39 25 30 201
39 54 30 201
39 42 31 201
39 25 34 201
79 78 5 201
79 61 7 201
79 72 9 201
79 92 10 201
79 97 12 201
79 94 15 201
79 95 16 201
79 74 22 201
79 96 24 201
79 62 29 201
79 63 29 201
79 80 30 201
173 183 7 201
173 172 8 201
173 172 9 201
173 162 16 201
173 185 20 201
173 172 22 201
173 161 24 201
173 176 28 201
173 154 29 201
41 44 6 203
41 25 10 203
41 31 10 203
41 56 13 203
41 30 14 203
41 49 14 203
41 44 15 203
41 39 18 203
41 36 19 203
41 28 20 203
41 27 21 203
41 27 22 203
41 27 24 203
41 35 25 203
41 27 26 203
41 51 26 203
41 25 28 203
41 54 28 203
41 42 29 203
41 25 32 203
280 292 8 203
280 286 9 203
280 288 13 203
280 285 15 203
280 294 21 203
280 291 23 203
280 283 25 203
280 263 27 203
307 313 5 204
307 292 7 204
307 314 11 204
307 288 12 204
307 319 13 204
307 314 18 204
307 294 20 204
307 291 22 204
307 313 23 204
307 308 27 204
307 311 30 204
48 31 8 205
48 56 11 205
48 30 12 205
48 49 12 205
48 44 13 205
48 39 16 205
48 36 17 205
48 28 18 205
48 35 23 205
48 51 24 205
48 62 25 205
48 63 25 205
48 54 26 205
48 42 27 205
77 72 5 205
77 92 6 205
77 94 11 205
77 95 12 205
77 74 18 205
77 96 20 205
77 62 25 205
77 63 25 205
77 80 26 205
77 79 33 205
240 229 17 205
240 239 30 205
240 242 32 205
302 292 6 205
302 286 7 205
302 314 10 205
302 288 11 205
302 319 12 205
302 285 13 205
302 314 17 205
302 294 19 205
302 291 21 205
302 313 22 205
302 283 23 205
302 308 26 205
302 311 29 205
5 0 10 206
5 2 10 206
5 3 10 206
5 7 10 206
5 15 10 206
5 6 15 206
5 2 18 206
5 7 18 206
5 7 25 206
5 5 33 206
5 24 33 206
8 25 7 206
8 0 10 206
8 2 10 206
8 3 10 206
8 7 10 206
8 15 10 206
8 6 15 206
8 2 18 206
8 7 18 206
8 27 18 206
8 27 19 206
8 27 21 206
8 27 23 206
8 7 25 206
8 25 25 206
8 25 29 206
8 5 33 206
8 24 33 206
55 56 10 206
55 49 11 206
55 44 12 206
55 39 15 206
55 36 16 206
55 74 17 206
55 35 22 206
55 51 23 206
55 62 24 206
55 63 24 206
55 54 25 206
55 42 26 206
78 92 5 206
78 97 7 206
78 94 10 206
78 95 11 206
78 74 17 206
78 96 19 206
78 62 24 206
78 63 24 206
78 80 25 206
78 79 32 206
149 132 7 206
149 136 10 206
149 162 11 206
149 161 19 206
149 154 24 206
149 152 25 206
149 149 26 206
149 141 27 206
149 129 28 206
149 131 30 206
149 142 32 206
149 157 34 206
303 292 5 206
303 286 6 206
303 314 9 206
303 288 10 206
303 319 11 206
303 285 12 206
303 314 16 206
303 294 18 206
303 291 20 206
303 313 21 206
303 283 22 206
303 308 25 206
303 311 28 206
303 314 34 206
217 207 11 207
217 229 15 207
217 208 17 207
291 286 5 207
291 288 9 207
291 285 11 207
291 294 17 207
291 291 19 207
291 283 21 207
291 308 24 207
291 309 34 207
61 56 8 208
61 49 9 208
61 44 10 208
61 74 15 208
61 51 21 208
61 62 22 208
61 63 22 208
61 54 23 208
61 80 23 208
61 42 24 208
61 79 30 208
121 132 5 208
121 136 8 208
121 108 10 208
121 108 13 208
121 101 14 208
121 109 19 208
121 120 20 208
121 114 21 208
121 125 26 208
121 129 26 208
121 108 28 208
121 131 28 208
121 118 29 208
183 185 13 208
183 172 15 208
183 176 21 208
183 184 33 208
316 314 7 208
316 319 9 208
316 314 14 208
316 313 19 208
316 308 23 208
316 311 26 208
316 314 32 208
316 309 33 208
44 56 7 209
44 30 8 209
44 49 8 209
44 44 9 209
44 39 12 209
44 36 13 209
44 28 14 209
44 27 15 209
44 27 16 209
44 27 18 209
44 35 19 209
44 27 20 209
44 51 20 209
44 62 21 209
44 63 21 209
44 25 22 209
44 54 22 209
44 42 23 209
44 25 26 209
44 24 30 209
44 35 32 209
172 162 8 209
172 185 12 209
172 172 14 209
172 161 16 209
172 176 20 209
172 154 21 209
172 152 22 209
172 157 31 209
172 184 32 209
172 160 33 209
313 314 6 209
313 319 8 209
313 314 13 209
313 294 15 209
313 313 18 209
313 308 22 209
313 311 25 209
313 314 31 209
313 309 32 209
72 56 6 210
72 74 13 210
72 62 20 210
72 63 20 210
72 54 21 210
72 80 21 210
72 79 28 210
172 162 7 210
172 185 11 210
172 172 13 210
172 161 15 210
172 176 19 210
172 154 20 210
172 152 21 210
172 157 30 210
172 184 31 210
172 160 32 210
172 162 34 210
92 94 5 211
92 95 6 211
92 108 7 211
92 108 10 211
92 101 11 211
92 74 12 211
92 99 13 211
92 96 14 211
92 109 16 211
92 80 20 211
92 108 25 211
92 79 27 211
92 93 30 211
92 95 31 211
292 288 5 211
292 285 7 211
292 294 13 211
292 291 15 211
292 283 17 211
292 308 20 211
292 311 23 211
292 309 30 211
286 285 6 212
286 294 12 212
286 291 14 212
286 283 16 212
286 293 34 212
25 44 5 213
25 6 8 213
25 39 8 213
25 36 9 213
25 28 10 213
25 7 11 213
25 27 11 213
25 27 12 213
25 27 14 213
25 35 15 213
25 27 16 213
25 7 18 213
25 25 18 213
25 42 19 213
25 25 22 213
25 5 26 213
25 24 26 213
25 35 28 213
25 5 33 213
25 11 33 213
25 20 33 213
25 34 33 213
25 23 34 213
31 44 5 213
31 39 8 213
31 36 9 213
31 28 10 213
31 27 11 213
31 27 12 213
31 27 14 213
31 35 15 213
31 27 16 213
31 25 18 213
31 42 19 213
31 25 22 213
31 24 26 213
31 35 28 213
31 11 33 213
31 20 33 213
31 34 33 213
31 23 34 213
97 108 5 213
97 108 8 213
97 101 9 213
97 99 11 213
97 96 12 213
97 109 14 213
97 114 16 213
97 80 18 213
97 108 23 213
97 79 25 213
97 93 28 213
97 95 29 213
97 116 30 213
97 109 33 213
132 120 15 213
132 114 16 213
132 149 19 213
132 141 20 213
132 125 21 213
132 129 21 213
132 131 23 213
132 118 24 213
132 142 25 213
132 116 30 213
132 127 30 213
314 314 7 215
314 294 9 215
314 313 12 215
314 308 16 215
314 311 19 215
314 314 25 215
314 309 26 215
314 315 33 215
0 6 5 216
0 2 8 216
0 7 8 216
0 7 15 216
0 5 23 216
0 1 30 216
0 5 30 216
0 11 30 216
0 19 32 216
2 6 5 216
2 2 8 216
2 7 8 216
2 7 15 216
2 5 23 216
2 1 30 216
2 5 30 216
2 11 30 216
2 20 30 216
2 19 32 216
3 6 5 216
3 2 8 216
3 7 8 216
3 7 15 216
3 5 23 216
3 1 30 216
3 5 30 216
3 11 30 216
3 20 30 216
3 19 32 216
7 6 5 216
7 2 8 216
7 7 8 216
7 7 15 216
7 25 15 216
7 25 19 216
7 5 23 216
7 24 23 216
7 1 30 216
7 5 30 216
7 11 30 216
7 20 30 216
7 23 31 216
7 19 32 216
15 6 5 216
15 28 7 216
15 2 8 216
15 7 8 216
15 27 8 216
15 27 9 216
15 27 11 216
15 27 13 216
15 7 15 216
15 25 15 216
15 25 19 216
15 5 23 216
15 24 23 216
15 1 30 216
15 5 30 216
15 11 30 216
15 20 30 216
15 34 30 216
15 23 31 216
15 19 32 216
56 39 5 216
56 36 6 216
56 74 7 216
56 51 13 216
56 62 14 216
56 63 14 216
56 54 15 216
56 42 16 216
56 62 31 216
56 71 31 216
56 44 32 216
94 108 5 216
94 101 6 216
94 74 7 216
94 99 8 216
94 96 9 216
94 109 11 216
94 80 15 216
94 108 20 216
94 79 22 216
94 93 25 216
94 95 26 216
94 109 30 216
94 76 34 216
136 120 12 216
136 154 14 216
136 152 15 216
136 149 16 216
136 141 17 216
136 125 18 216
136 129 18 216
136 131 20 216
136 118 21 216
136 142 22 216
136 116 27 216
136 127 27 216
288 294 8 216
288 291 10 216
288 283 12 216
288 293 30 216
288 286 33 216
30 36 5 217
30 28 6 217
30 27 7 217
30 27 8 217
30 27 10 217
30 35 11 217
30 27 12 217
30 25 14 217
30 42 15 217
30 25 18 217
30 24 22 217
30 35 24 217
30 11 29 217
30 20 29 217
30 34 29 217
30 23 30 217
30 19 31 217
30 44 31 217
30 38 34 217
49 36 5 217
49 35 11 217
49 51 12 217
49 62 13 217
49 63 13 217
49 54 14 217
49 42 15 217
49 35 24 217
49 34 29 217
49 62 30 217
49 44 31 217
49 38 34 217
95 101 5 217
95 99 7 217
95 96 8 217
95 109 10 217
95 114 12 217
95 80 14 217
95 108 19 217
95 79 21 217
95 93 24 217
95 95 25 217
95 109 29 217
95 76 33 217
162 172 6 217
162 161 8 217
162 176 12 217
162 154 13 217
162 152 14 217
162 149 15 217
162 142 21 217
162 157 23 217
162 160 25 217
162 162 27 217
162 161 29 217
162 161 30 217
162 173 31 217
162 158 33 217
162 146 34 217
319 314 5 217
319 313 10 217
319 308 14 217
319 311 17 217
319 314 23 217
319 309 24 217
319 315 31 217
44 28 5 218
44 27 6 218
44 27 7 218
44 27 9 218
44 35 10 218
44 27 11 218
44 51 11 218
44 62 12 218
44 63 12 218
44 25 13 218
44 54 13 218
44 42 14 218
44 25 17 218
44 24 21 218
44 35 23 218
44 34 28 218
44 62 29 218
44 44 30 218
44 38 33 218
44 38 34 218
108 99 6 218
108 96 7 218
108 109 9 218
108 120 10 218
108 114 11 218
108 125 16 218
108 108 18 218
108 118 19 218
108 93 23 218
108 95 24 218
108 116 25 218
108 127 25 218
108 109 28 218
108 115 30 218
108 99 34 218
207 208 6 218
207 189 27 218
285 294 6 218
285 291 8 218
285 283 10 218
285 293 28 218
285 286 31 218
6 7 10 221
6 25 10 221
6 25 14 221
6 5 18 221
6 24 18 221
6 1 25 221
6 5 25 221
6 11 25 221
6 20 25 221
6 23 26 221
6 19 27 221
6 3 32 221
6 7 32 221
6 24 32 221
39 27 6 221
39 35 7 221
39 27 8 221
39 51 8 221
39 25 10 221
39 54 10 221
39 42 11 221
39 25 14 221
39 24 18 221
39 35 20 221
39 20 25 221
39 34 25 221
39 23 26 221
39 19 27 221
39 44 27 221
39 38 30 221
39 38 31 221
39 24 32 221
39 34 32 221
108 109 6 221
108 120 7 221
108 114 8 221
108 125 13 221
108 108 15 221
108 118 16 221
108 93 20 221
108 95 21 221
108 116 22 221
108 127 22 221
108 109 25 221
108 115 27 221
108 99 31 221
108 103 32 221
185 176 8 221
185 184 20 221
185 189 24 221
185 173 27 221
185 184 28 221
185 187 32 221
36 27 5 222
36 35 6 222
36 27 7 222
36 51 7 222
36 25 9 222
36 54 9 222
36 42 10 222
36 25 13 222
36 24 17 222
36 35 19 222
36 20 24 222
36 34 24 222
36 23 25 222
36 19 26 222
36 44 26 222
36 38 29 222
36 38 30 222
36 24 31 222
36 34 31 222
101 109 5 222
101 120 6 222
101 114 7 222
101 108 14 222
101 118 15 222
101 93 19 222
101 95 20 222
101 116 21 222
101 109 24 222
101 115 26 222
101 99 30 222
101 103 31 222
229 239 13 222
229 242 15 222
229 226 32 222
229 232 33 222
314 313 5 222
314 308 9 222
314 311 12 222
314 314 18 222
314 309 19 222
314 315 26 222
314 316 30 222
314 310 31 222
28 35 5 223
28 27 6 223
28 25 8 223
28 42 9 223
28 25 12 223
28 24 16 223
28 35 18 223
28 11 23 223
28 20 23 223
28 34 23 223
28 23 24 223
28 19 25 223
28 44 25 223
28 38 28 223
28 38 29 223
28 24 30 223
28 34 30 223
28 20 34 223
74 62 7 223
74 63 7 223
74 54 8 223
74 80 8 223
74 79 15 223
74 93 18 223
74 62 24 223
74 71 24 223
74 76 27 223
74 74 31 223
172 176 6 223
172 154 7 223
172 152 8 223
172 157 17 223
172 184 18 223
172 160 19 223
172 162 21 223
172 189 22 223
172 161 23 223
172 161 24 223
172 173 25 223
172 184 26 223
172 158 27 223
172 187 30 223
172 188 34 223
2 7 7 224
2 5 15 224
2 1 22 224
2 5 22 224
2 11 22 224
2 20 22 224
2 19 24 224
2 3 29 224
2 7 29 224
2 20 33 224
2 0 34 224
2 1 34 224
2 17 34 224
7 7 7 224
7 25 7 224
7 25 11 224
7 5 15 224
7 24 15 224
7 1 22 224
7 5 22 224
7 11 22 224
7 20 22 224
7 23 23 224
7 19 24 224
7 3 29 224
7 7 29 224
7 24 29 224
7 20 33 224
7 0 34 224
7 1 34 224
7 17 34 224
27 27 5 224
27 7 7 224
27 25 7 224
