name3 - album3_broken-heartv2.wav_stft.txt_vectors.txt
12 0 2 15
12 1 2 15
12 22 4 15
12 14 5 15
12 20 8 15
12 11 9 15
12 8 14 15
12 12 15 15
12 8 17 15
12 28 19 15
12 12 24 15
12 19 24 15
12 20 25 15
12 17 29 15
12 25 31 15
21 1 2 15
21 22 4 15
21 34 4 15
21 14 5 15
21 20 8 15
21 11 9 15
21 8 14 15
21 12 15 15
21 8 17 15
21 38 17 15
21 28 19 15
21 40 19 15
21 37 20 15
21 12 24 15
21 19 24 15
21 20 25 15
21 33 28 15
21 17 29 15
21 35 29 15
21 25 31 15
60 42 3 15
60 43 5 15
60 46 8 15
60 54 9 15
60 55 10 15
60 50 11 15
60 51 12 15
60 47 14 15
60 49 16 15
60 40 19 15
60 46 22 15
60 60 24 15
60 60 27 15
60 41 30 15
63 43 5 15
63 46 8 15
63 54 9 15
63 55 10 15
63 50 11 15
63 51 12 15
63 47 14 15
63 49 16 15
63 46 22 15
63 60 24 15
63 60 27 15
52 42 2 16
52 34 3 16
52 43 4 16
52 46 7 16
52 54 8 16
52 55 9 16
52 50 10 16
52 51 11 16
52 47 13 16
52 49 15 16
52 38 16 16
52 40 18 16
52 37 19 16
52 46 21 16
52 60 23 16
52 60 26 16
52 33 27 16
52 35 28 16
52 41 29 16
0 14 3 17
0 11 7 17
0 8 12 17
0 12 13 17
0 8 15 17
0 12 22 17
0 19 22 17
0 17 27 17
1 14 3 17
1 20 6 17
1 11 7 17
1 8 12 17
1 12 13 17
1 8 15 17
1 12 22 17
1 19 22 17
1 20 23 17
1 17 27 17
42 43 2 18
42 46 5 18
42 54 6 18
42 55 7 18
42 50 8 18
42 51 9 18
42 47 11 18
42 49 13 18
42 38 14 18
42 28 16 18
42 40 16 18
42 37 17 18
42 46 19 18
42 60 21 18
42 60 24 18
42 33 25 18
42 35 26 18
42 41 27 18
42 25 28 18
22 20 4 19
22 11 5 19
22 8 10 19
22 12 11 19
22 8 13 19
22 38 13 19
22 28 15 19
22 40 15 19
22 37 16 19
22 12 20 19
22 19 20 19
22 20 21 19
22 33 24 19
22 17 25 19
22 35 25 19
22 41 26 19
22 25 27 19
22 13 31 19
22 23 31 19
34 20 4 19
34 46 4 19
34 50 7 19
34 51 8 19
34 47 10 19
34 49 12 19
34 38 13 19
34 28 15 19
34 40 15 19
34 37 16 19
34 46 18 19
34 19 20 19
34 20 21 19
34 33 24 19
34 17 25 19
34 35 25 19
34 41 26 19
34 25 27 19
34 23 31 19
34 42 31 19
14 20 3 20
14 11 4 20
14 8 9 20
14 12 10 20
14 8 12 20
14 28 14 20
14 12 19 20
14 19 19 20
14 20 20 20
14 33 23 20
14 17 24 20
14 25 26 20
14 13 30 20
14 23 30 20
14 12 31 20
14 24 31 20
43 46 3 20
43 54 4 20
43 55 5 20
43 50 6 20
43 51 7 20
43 47 9 20
43 49 11 20
43 38 12 20
43 28 14 20
43 40 14 20
43 37 15 20
43 46 17 20
43 60 19 20
43 60 22 20
43 33 23 20
43 35 24 20
43 41 25 20
43 25 26 20
43 23 30 20
43 42 30 20
43 24 31 20
43 54 31 20
20 8 6 23
20 12 7 23
20 8 9 23
20 38 9 23
20 28 11 23
20 37 12 23
20 12 16 23
20 19 16 23
20 20 17 23
20 33 20 23
20 17 21 23
20 35 21 23
20 25 23 23
20 13 27 23
20 23 27 23
20 12 28 23
20 24 28 23
46 55 2 23
46 50 3 23
46 51 4 23
46 47 6 23
46 49 8 23
46 38 9 23
46 28 11 23
46 40 11 23
46 37 12 23
46 46 14 23
46 60 16 23
46 60 19 23
46 33 20 23
46 35 21 23
46 41 22 23
46 42 27 23
46 54 28 23
11 8 5 24
11 12 6 24
11 8 8 24
11 28 10 24
11 12 15 24
11 19 15 24
11 20 16 24
11 17 20 24
11 25 22 24
11 13 26 24
11 23 26 24
11 12 27 24
11 24 27 24
54 50 2 24
54 51 3 24
54 47 5 24
54 49 7 24
54 38 8 24
54 40 10 24
54 37 11 24
54 46 13 24
54 60 15 24
54 60 18 24
54 35 20 24
54 41 21 24
54 42 26 24
54 54 27 24
55 51 2 25
55 47 4 25
55 49 6 25
55 38 7 25
55 40 9 25
55 37 10 25
55 46 12 25
55 60 14 25
55 60 17 25
55 35 19 25
55 41 20 25
55 42 25 25
55 54 26 25
55 56 31 25
50 47 3 26
50 49 5 26
50 38 6 26
50 40 8 26
50 37 9 26
50 46 11 26
50 60 13 26
50 60 16 26
50 33 17 26
50 35 18 26
50 41 19 26
50 42 24 26
50 54 25 26
50 56 30 26
51 47 2 27
51 49 4 27
51 38 5 27
51 40 7 27
51 37 8 27
51 46 10 27
51 60 12 27
51 60 15 27
51 33 16 27
51 35 17 27
51 41 18 27
51 42 23 27
51 54 24 27
51 56 29 27
8 8 3 29
8 12 10 29
8 19 10 29
8 20 11 29
8 17 15 29
8 25 17 29
8 13 21 29
8 23 21 29
8 12 22 29
8 24 22 29
8 12 27 29
8 25 27 29
8 5 28 29
8 7 28 29
8 0 30 29
8 11 30 29
8 7 31 29
47 49 2 29
47 38 3 29
47 28 5 29
47 40 5 29
47 37 6 29
47 46 8 29
47 60 10 29
47 60 13 29
47 33 14 29
47 35 15 29
47 41 16 29
47 42 21 29
47 54 22 29
47 56 27 29
47 39 30 29
12 8 2 30
12 28 4 30
12 12 9 30
12 19 9 30
12 20 10 30
12 17 14 30
12 25 16 30
12 13 20 30
12 23 20 30
12 12 21 30
12 24 21 30
12 12 26 30
12 25 26 30
12 5 27 30
12 7 27 30
12 0 29 30
12 11 29 30
12 7 30 30
49 40 3 31
49 37 4 31
49 46 6 31
49 60 8 31
49 60 11 31
49 33 12 31
49 35 13 31
49 41 14 31
49 42 19 31
49 54 20 31
49 56 25 31
49 39 28 31
49 49 31 31
8 12 7 32
8 19 7 32
8 20 8 32
8 17 12 32
8 25 14 32
8 13 18 32
8 23 18 32
8 12 19 32
8 24 19 32
8 12 24 32
8 25 24 32
8 5 25 32
8 7 25 32
8 0 27 32
8 11 27 32
8 7 28 32
8 15 30 32
38 28 2 32
38 40 2 32
38 37 3 32
38 46 5 32
38 19 7 32
38 20 8 32
38 33 11 32
38 35 12 32
38 41 13 32
38 25 14 32
38 23 18 32
38 42 18 32
38 24 19 32
38 54 19 32
38 25 24 32
38 56 24 32
38 39 27 32
38 49 30 32
38 54 31 32
28 46 3 34
28 12 5 34
28 19 5 34
28 20 6 34
28 33 9 34
28 17 10 34
28 35 10 34
28 41 11 34
28 25 12 34
28 13 16 34
28 23 16 34
28 42 16 34
28 12 17 34
28 24 17 34
28 12 22 34
28 25 22 34
28 11 25 34
28 39 25 34
28 15 28 34
40 46 3 34
40 20 6 34
40 33 9 34
40 35 10 34
40 41 11 34
40 25 12 34
40 23 16 34
40 42 16 34
40 24 17 34
40 54 17 34
40 25 22 34
40 56 22 34
40 39 25 34
40 49 28 34
40 54 29 34
37 46 2 35
37 19 4 35
37 20 5 35
37 33 8 35
37 17 9 35
37 35 9 35
37 41 10 35
37 25 11 35
37 23 15 35
37 42 15 35
37 24 16 35
37 54 16 35
37 25 21 35
37 56 21 35
37 39 24 35
37 49 27 35
37 54 28 35
46 60 2 37
46 60 5 37
46 33 6 37
46 35 7 37
46 41 8 37
46 42 13 37
46 54 14 37
46 56 19 37
46 39 22 37
46 49 25 37
46 54 26 37
46 54 31 37
12 17 5 39
12 25 7 39
12 13 11 39
12 23 11 39
12 12 12 39
12 24 12 39
12 12 17 39
12 25 17 39
12 5 18 39
12 7 18 39
12 0 20 39
12 11 20 39
12 7 21 39
12 15 23 39
12 11 29 39
12 11 30 39
12 12 31 39
19 33 4 39
19 17 5 39
19 35 5 39
19 25 7 39
19 13 11 39
19 23 11 39
19 12 12 39
19 24 12 39
19 12 17 39
19 25 17 39
19 5 18 39
19 7 18 39
19 0 20 39
19 11 20 39
19 7 21 39
19 15 23 39
19 11 29 39
19 11 30 39
19 12 31 39
19 32 31 39
60 60 3 39
60 41 6 39
60 42 11 39
60 54 12 39
60 56 17 39
60 49 23 39
60 54 24 39
60 54 29 39
60 61 30 39
20 33 3 40
20 17 4 40
20 35 4 40
20 25 6 40
20 13 10 40
20 23 10 40
20 12 11 40
20 24 11 40
20 12 16 40
20 25 16 40
20 5 17 40
20 7 17 40
20 0 19 40
20 11 19 40
20 39 19 40
20 7 20 40
20 15 22 40
20 11 28 40
20 11 29 40
20 12 30 40
20 32 30 40
20 37 31 40
60 41 3 42
60 42 8 42
60 54 9 42
60 56 14 42
60 49 20 42
60 54 21 42
60 54 26 42
60 61 27 42
60 57 30 42
33 41 2 43
33 25 3 43
33 13 7 43
33 23 7 43
33 42 7 43
33 24 8 43
33 25 13 43
33 39 16 43
33 15 19 43
33 49 19 43
33 32 27 43
33 37 28 43
33 37 30 43
17 25 2 44
17 13 6 44
17 23 6 44
17 12 7 44
17 24 7 44
17 12 12 44
17 25 12 44
17 5 13 44
17 7 13 44
17 0 15 44
17 11 15 44
17 7 16 44
17 15 18 44
17 11 24 44
17 11 25 44
17 12 26 44
17 32 26 44
17 12 29 44
17 18 31 44
35 25 2 44
35 23 6 44
35 42 6 44
35 24 7 44
35 54 7 44
35 25 12 44
35 39 15 44
35 15 18 44
35 49 18 44
35 54 19 44
35 54 24 44
35 32 26 44
35 37 27 44
35 37 29 44
35 18 31 44
35 54 31 44
41 23 5 45
41 42 5 45
41 24 6 45
41 54 6 45
41 25 11 45
41 56 11 45
41 39 14 45
41 49 17 45
41 54 18 45
41 54 23 45
41 32 25 45
41 37 26 45
41 57 27 45
41 37 28 45
41 54 30 45
25 13 4 46
25 23 4 46
25 42 4 46
25 12 5 46
25 24 5 46
25 12 10 46
25 25 10 46
25 5 11 46
25 7 11 46
25 11 13 46
25 39 13 46
25 7 14 46
25 15 16 46
25 11 22 46
25 11 23 46
25 12 24 46
25 32 24 46
25 37 25 46
25 12 27 46
25 37 27 46
25 18 29 46
25 21 31 46
13 12 6 50
13 25 6 50
13 5 7 50
13 7 7 50
13 0 9 50
13 11 9 50
13 7 10 50
13 15 12 50
13 11 18 50
13 11 19 50
13 12 20 50
13 32 20 50
13 12 23 50
13 18 25 50
13 21 27 50
13 9 29 50
13 16 29 50
23 12 6 50
23 25 6 50
23 5 7 50
23 7 7 50
23 11 9 50
23 39 9 50
23 7 10 50
23 15 12 50
23 11 18 50
23 11 19 50
23 12 20 50
23 32 20 50
23 37 21 50
23 12 23 50
23 37 23 50
23 18 25 50
23 21 27 50
23 9 29 50
23 16 29 50
42 25 6 50
42 56 6 50
42 39 9 50
42 49 12 50
42 54 13 50
42 54 18 50
42 61 19 50
42 32 20 50
42 37 21 50
42 57 22 50
42 37 23 50
42 54 25 50
12 12 5 51
12 25 5 51
12 5 6 51
12 7 6 51
12 0 8 51
12 11 8 51
12 7 9 51
12 15 11 51
12 11 17 51
12 11 18 51
12 12 19 51
12 12 22 51
12 18 24 51
12 21 26 51
12 9 28 51
12 16 28 51
24 12 5 51
24 25 5 51
24 5 6 51
24 7 6 51
24 11 8 51
24 39 8 51
24 7 9 51
24 15 11 51
24 11 17 51
24 11 18 51
24 12 19 51
24 32 19 51
24 37 20 51
24 12 22 51
24 37 22 51
24 18 24 51
24 21 26 51
24 9 28 51
24 16 28 51
54 56 5 51
54 39 8 51
54 49 11 51
54 54 12 51
54 54 17 51
54 61 18 51
54 37 20 51
54 57 21 51
54 37 22 51
54 54 24 51
12 0 3 56
12 11 3 56
12 7 4 56
12 15 6 56
12 11 12 56
12 11 13 56
12 12 14 56
12 12 17 56
12 18 19 56
12 21 21 56
12 9 23 56
12 16 23 56
12 1 27 56
12 3 27 56
12 7 27 56
12 11 31 56
25 11 3 56
25 39 3 56
25 7 4 56
25 15 6 56
25 11 12 56
25 11 13 56
25 12 14 56
25 32 14 56
25 37 15 56
25 12 17 56
25 37 17 56
25 18 19 56
25 21 21 56
25 9 23 56
25 16 23 56
25 7 27 56
25 11 31 56
56 39 3 56
56 49 6 56
56 54 7 56
56 54 12 56
56 61 13 56
56 37 15 56
56 57 16 56
56 37 17 56
56 54 19 56
56 45 27 56
56 61 31 56
5 0 2 57
5 11 2 57
5 7 3 57
5 15 5 57
5 11 11 57
5 11 12 57
5 12 13 57
5 12 16 57
5 18 18 57
5 21 20 57
5 9 22 57
5 16 22 57
5 1 26 57
5 3 26 57
5 7 26 57
5 11 30 57
7 0 2 57
7 11 2 57
7 7 3 57
7 15 5 57
7 11 11 57
7 11 12 57
7 12 13 57
7 12 16 57
7 18 18 57
7 21 20 57
7 9 22 57
7 16 22 57
7 1 26 57
7 3 26 57
7 7 26 57
7 11 30 57
0 15 3 59
0 11 9 59
0 11 10 59
0 12 11 59
0 12 14 59
0 18 16 59
0 9 20 59
0 16 20 59
0 1 24 59
0 3 24 59
0 7 24 59
0 11 28 59
0 12 30 59
11 15 3 59
11 11 9 59
11 11 10 59
11 12 11 59
11 12 14 59
11 18 16 59
11 21 18 59
11 9 20 59
11 16 20 59
11 1 24 59
11 3 24 59
11 7 24 59
11 11 28 59
11 12 30 59
39 49 3 59
39 54 4 59
39 54 9 59
39 32 11 59
39 37 12 59
39 57 13 59
39 37 14 59
39 54 16 59
39 21 18 59
39 45 24 59
7 15 2 60
7 11 8 60
7 11 9 60
7 12 10 60
7 12 13 60
7 18 15 60
7 21 17 60
7 9 19 60
7 16 19 60
7 1 23 60
7 3 23 60
7 7 23 60
7 11 27 60
7 12 29 60
15 11 6 62
15 11 7 62
15 12 8 62
15 32 8 62
15 12 11 62
15 18 13 62
15 21 15 62
15 9 17 62
15 16 17 62
15 1 21 62
15 3 21 62
15 7 21 62
15 11 25 62
15 12 27 62
15 31 31 62
49 54 6 62
49 61 7 62
49 32 8 62
49 37 9 62
49 57 10 62
49 37 11 62
49 54 13 62
49 45 21 62
49 61 25 62
49 61 27 62
49 62 29 62
49 55 30 62
49 31 31 62
54 54 5 63
54 61 6 63
54 37 8 63
54 57 9 63
54 37 10 63
54 54 12 63
54 45 20 63
54 61 24 63
54 61 26 63
54 62 28 63
54 55 29 63
11 12 2 68
11 12 5 68
11 18 7 68
11 21 9 68
11 9 11 68
11 16 11 68
11 1 15 68
11 3 15 68
11 7 15 68
11 11 19 68
11 12 21 68
11 6 30 68
11 11 30 68
11 12 31 68
54 37 3 68
54 57 4 68
54 37 5 68
54 54 7 68
54 45 15 68
54 61 19 68
54 61 21 68
54 62 23 68
54 55 24 68
54 57 29 68
54 57 31 68
11 12 4 69
11 18 6 69
11 21 8 69
11 9 10 69
11 16 10 69
11 1 14 69
11 3 14 69
11 7 14 69
11 11 18 69
11 12 20 69
11 6 29 69
11 11 29 69
11 12 30 69
11 15 31 69
61 57 3 69
61 54 6 69
61 45 14 69
61 61 18 69
61 61 20 69
61 62 22 69
61 55 23 69
61 57 28 69
61 57 30 69
12 12 3 70
12 18 5 70
12 21 7 70
12 9 9 70
12 16 9 70
12 1 13 70
12 3 13 70
12 7 13 70
12 11 17 70
12 12 19 70
12 31 23 70
12 6 28 70
12 11 28 70
12 12 29 70
12 15 30 70
32 12 3 70
32 37 3 70
32 18 5 70
32 21 7 70
32 16 9 70
32 45 13 70
32 12 19 70
32 31 23 70
32 12 29 70
32 15 30 70
37 37 2 71
37 18 4 71
37 54 4 71
37 21 6 71
37 45 12 71
37 55 21 71
37 31 22 71
37 56 31 71
57 54 3 72
57 45 11 72
57 61 15 72
57 61 17 72
57 62 19 72
57 55 20 72
57 57 25 72
57 57 27 72
57 56 30 72
12 18 2 73
12 21 4 73
12 9 6 73
12 16 6 73
12 1 10 73
12 3 10 73
12 7 10 73
12 11 14 73
12 12 16 73
12 31 20 73
12 6 25 73
12 11 25 73
12 12 26 73
12 15 27 73
12 15 30 73
12 5 31 73
12 19 31 73
37 18 2 73
37 54 2 73
37 21 4 73
37 45 10 73
37 55 19 73
37 31 20 73
37 56 29 73
37 19 31 73
37 44 31 73
18 21 2 75
18 9 4 75
18 16 4 75
18 1 8 75
18 3 8 75
18 7 8 75
18 11 12 75
18 12 14 75
18 31 18 75
18 6 23 75
18 11 23 75
18 12 24 75
18 15 25 75
18 15 28 75
18 5 29 75
18 19 29 75
18 14 30 75
54 45 8 75
54 61 12 75
54 61 14 75
54 62 16 75
54 55 17 75
54 57 22 75
54 57 24 75
54 56 27 75
54 44 29 75
54 46 30 75
21 9 2 77
21 16 2 77
21 1 6 77
21 3 6 77
21 7 6 77
21 11 10 77
21 12 12 77
21 31 16 77
21 6 21 77
21 11 21 77
21 12 22 77
21 15 23 77
21 15 26 77
21 5 27 77
21 19 27 77
21 14 28 77
9 1 4 79
9 3 4 79
9 7 4 79
9 11 8 79
9 12 10 79
9 6 19 79
9 11 19 79
9 12 20 79
9 15 21 79
9 15 24 79
9 5 25 79
9 19 25 79
9 14 26 79
16 1 4 79
16 3 4 79
16 7 4 79
16 11 8 79
16 12 10 79
16 31 14 79
16 6 19 79
16 11 19 79
16 12 20 79
16 15 21 79
16 15 24 79
16 5 25 79
16 19 25 79
16 14 26 79
1 11 4 83
1 12 6 83
1 6 15 83
1 11 15 83
1 12 16 83
1 15 17 83
1 15 20 83
1 5 21 83
1 19 21 83
1 14 22 83
1 12 28 83
1 19 28 83
1 0 29 83
1 1 29 83
1 18 29 83
3 11 4 83
3 12 6 83
3 6 15 83
3 11 15 83
3 12 16 83
3 15 17 83
3 15 20 83
3 5 21 83
3 19 21 83
3 14 22 83
3 12 28 83
3 19 28 83
3 0 29 83
3 1 29 83
3 18 29 83
7 11 4 83
7 12 6 83
7 6 15 83
7 11 15 83
7 12 16 83
7 15 17 83
7 15 20 83
7 5 21 83
7 19 21 83
7 14 22 83
7 12 28 83
7 19 28 83
7 0 29 83
7 1 29 83
7 18 29 83
45 61 4 83
45 61 6 83
45 62 8 83
45 55 9 83
45 31 10 83
45 57 14 83
45 57 16 83
45 56 19 83
45 44 21 83
45 46 22 83
45 62 28 83
45 63 28 83
45 58 29 83
11 12 2 87
11 6 11 87
11 11 11 87
11 12 12 87
11 15 13 87
11 15 16 87
11 5 17 87
11 19 17 87
11 14 18 87
11 12 24 87
11 19 24 87
11 0 25 87
11 1 25 87
11 18 25 87
11 9 29 87
11 28 29 87
11 0 30 87
11 25 30 87
61 61 2 87
61 62 4 87
61 55 5 87
61 57 10 87
61 57 12 87
61 56 15 87
61 44 17 87
61 46 18 87
61 62 24 87
61 63 24 87
61 58 25 87
12 31 4 89
12 6 9 89
12 11 9 89
12 12 10 89
12 15 11 89
12 15 14 89
12 5 15 89
12 19 15 89
12 14 16 89
12 12 22 89
12 19 22 89
12 0 23 89
12 1 23 89
12 18 23 89
12 31 26 89
12 9 27 89
12 28 27 89
12 31 27 89
12 0 28 89
12 25 28 89
12 29 30 89
61 62 2 89
61 55 3 89
61 57 8 89
61 57 10 89
61 56 13 89
61 44 15 89
61 46 16 89
61 62 22 89
61 63 22 89
61 58 23 89
62 57 6 91
62 57 8 91
62 56 11 91
62 44 13 91
62 46 14 91
62 62 20 91
62 63 20 91
62 58 21 91
62 46 30 91
55 57 5 92
55 57 7 92
55 56 10 92
55 44 12 92
55 46 13 92
55 62 19 92
55 63 19 92
55 58 20 92
55 40 27 92
55 46 29 92
55 37 31 92
31 11 5 93
31 12 6 93
31 15 7 93
31 15 10 93
31 19 11 93
31 44 11 93
31 14 12 93
31 46 12 93
31 12 18 93
31 19 18 93
31 18 19 93
31 31 22 93
31 28 23 93
31 31 23 93
31 25 24 93
31 29 26 93
31 40 26 93
31 20 28 93
31 46 28 93
31 13 30 93
31 37 30 93
31 14 31 93
31 22 31 93
31 47 31 93
57 57 2 97
57 56 5 97
57 44 7 97
57 46 8 97
57 62 14 97
57 63 14 97
57 58 15 97
57 40 22 97
57 46 24 97
57 37 26 97
57 47 27 97
57 63 29 97
6 15 2 98
6 15 5 98
6 5 6 98
6 19 6 98
6 14 7 98
6 12 13 98
6 19 13 98
6 0 14 98
6 1 14 98
6 18 14 98
6 9 18 98
6 0 19 98
6 25 19 98
6 20 23 98
6 13 25 98
6 14 26 98
6 22 26 98
6 15 27 98
11 15 2 98
11 15 5 98
11 5 6 98
11 19 6 98
11 14 7 98
11 12 13 98
11 19 13 98
11 0 14 98
11 1 14 98
11 18 14 98
11 9 18 98
11 28 18 98
11 0 19 98
11 25 19 98
11 29 21 98
11 20 23 98
11 13 25 98
11 14 26 98
11 22 26 98
11 15 27 98
11 28 31 98
12 15 4 99
12 5 5 99
12 19 5 99
12 14 6 99
12 12 12 99
12 19 12 99
12 0 13 99
12 1 13 99
12 18 13 99
12 31 16 99
12 9 17 99
12 28 17 99
12 31 17 99
12 0 18 99
12 25 18 99
12 29 20 99
12 20 22 99
12 13 24 99
12 14 25 99
12 22 25 99
12 15 26 99
12 28 30 99
57 56 3 99
57 44 5 99
57 46 6 99
57 62 12 99
57 63 12 99
57 58 13 99
57 40 20 99
57 46 22 99
57 37 24 99
57 47 25 99
57 63 27 99
57 60 30 99
15 15 3 100
15 5 4 100
15 19 4 100
15 14 5 100
15 12 11 100
15 19 11 100
15 0 12 100
15 1 12 100
15 18 12 100
15 31 15 100
15 9 16 100
15 28 16 100
15 31 16 100
15 0 17 100
15 25 17 100
15 29 19 100
15 20 21 100
15 13 23 100
15 14 24 100
15 22 24 100
15 15 25 100
15 28 29 100
56 44 2 102
56 46 3 102
56 62 9 102
56 63 9 102
56 58 10 102
56 40 17 102
56 46 19 102
56 37 21 102
56 47 22 102
56 63 24 102
56 60 27 102
15 14 2 103
15 12 8 103
15 19 8 103
15 0 9 103
15 1 9 103
15 18 9 103
15 31 12 103
15 9 13 103
15 28 13 103
15 31 13 103
15 0 14 103
15 25 14 103
15 29 16 103
15 20 18 103
15 13 20 103
15 14 21 103
15 22 21 103
15 15 22 103
15 28 26 103
15 21 30 103
15 32 30 103
5 12 7 104
5 19 7 104
5 0 8 104
5 1 8 104
5 18 8 104
5 9 12 104
5 0 13 104
5 20 17 104
5 13 19 104
5 14 20 104
5 22 20 104
5 15 21 104
5 21 29 104
19 12 7 104
19 19 7 104
19 0 8 104
19 1 8 104
19 18 8 104
19 31 11 104
19 9 12 104
19 28 12 104
19 31 12 104
19 0 13 104
19 25 13 104
19 29 15 104
19 20 17 104
19 13 19 104
19 37 19 104
19 14 20 104
19 22 20 104
19 15 21 104
19 28 25 104
19 21 29 104
19 32 29 104
44 62 7 104
44 63 7 104
44 58 8 104
44 31 11 104
44 28 12 104
44 31 12 104
44 25 13 104
44 29 15 104
44 40 15 104
44 46 17 104
44 37 19 104
44 47 20 104
44 63 22 104
44 28 25 104
44 60 25 104
44 32 29 104
14 12 6 105
14 19 6 105
14 0 7 105
14 1 7 105
14 18 7 105
14 31 10 105
14 9 11 105
14 28 11 105
14 31 11 105
14 0 12 105
14 25 12 105
14 29 14 105
14 20 16 105
14 13 18 105
14 14 19 105
14 22 19 105
14 15 20 105
14 28 24 105
14 21 28 105
14 32 28 105
46 62 6 105
46 63 6 105
46 58 7 105
46 31 10 105
46 28 11 105
46 31 11 105
46 29 14 105
46 40 14 105
46 46 16 105
46 37 18 105
46 47 19 105
46 63 21 105
46 28 24 105
46 60 24 105
46 32 28 105
12 31 4 111
12 9 5 111
12 28 5 111
12 31 5 111
12 0 6 111
12 25 6 111
12 29 8 111
12 20 10 111
12 13 12 111
12 14 13 111
12 22 13 111
12 15 14 111
12 28 18 111
12 21 22 111
19 31 4 111
19 9 5 111
19 28 5 111
19 31 5 111
19 0 6 111
19 25 6 111
19 29 8 111
19 20 10 111
19 13 12 111
19 37 12 111
19 14 13 111
19 22 13 111
19 15 14 111
19 28 18 111
19 21 22 111
19 32 22 111
62 46 10 111
62 47 13 111
62 63 15 111
62 60 18 111
63 46 10 111
63 47 13 111
63 63 15 111
63 60 18 111
0 9 4 112
0 0 5 112
0 13 11 112
0 14 12 112
0 15 13 112
1 9 4 112
1 0 5 112
1 20 9 112
1 13 11 112
1 14 12 112
1 15 13 112
18 31 3 112
18 9 4 112
18 28 4 112
18 31 4 112
18 0 5 112
18 25 5 112
18 29 7 112
18 20 9 112
18 13 11 112
18 37 11 112
18 14 12 112
18 22 12 112
18 15 13 112
18 28 17 112
18 21 21 112
18 32 21 112
58 40 7 112
58 46 9 112
58 47 12 112
58 63 14 112
58 60 17 112
31 25 2 115
31 29 4 115
31 40 4 115
31 20 6 115
31 46 6 115
31 13 8 115
31 37 8 115
31 14 9 115
31 22 9 115
31 47 9 115
31 15 10 115
31 28 14 115
31 21 18 115
31 32 18 115
9 20 5 116
9 13 7 116
9 14 8 116
9 22 8 116
9 15 9 116
9 28 13 116
9 21 17 116
28 29 3 116
28 40 3 116
28 20 5 116
28 46 5 116
28 13 7 116
28 37 7 116
28 14 8 116
28 22 8 116
28 47 8 116
28 15 9 116
28 28 13 116
28 21 17 116
28 32 17 116
31 29 3 116
31 40 3 116
31 20 5 116
31 46 5 116
31 13 7 116
31 37 7 116
31 14 8 116
31 22 8 116
31 47 8 116
31 15 9 116
31 28 13 116
31 21 17 116
31 32 17 116
0 13 6 117
0 14 7 117
0 15 8 117
25 29 2 117
25 40 2 117
25 20 4 117
25 13 6 117
25 37 6 117
25 14 7 117
25 22 7 117
25 15 8 117
25 28 12 117
25 21 16 117
25 32 16 117
29 20 2 119
29 46 2 119
29 13 4 119
29 37 4 119
29 14 5 119
29 22 5 119
29 47 5 119
29 15 6 119
29 28 10 119
29 21 14 119
29 32 14 119
40 20 2 119
40 46 2 119
40 37 4 119
40 22 5 119
40 47 5 119
40 28 10 119
40 21 14 119
40 32 14 119
20 13 2 121
20 37 2 121
20 14 3 121
20 22 3 121
20 15 4 121
20 28 8 121
20 21 12 121
20 32 12 121
46 37 2 121
46 47 3 121
46 63 5 121
46 28 8 121
46 60 8 121
46 32 12 121
13 15 2 123
13 28 6 123
13 21 10 123
13 32 10 123
37 28 6 123
37 21 10 123
37 32 10 123
14 28 5 124
14 21 9 124
14 32 9 124
22 28 5 124
22 21 9 124
22 32 9 124
47 63 2 124
47 28 5 124
47 60 5 124
47 32 9 124
15 28 4 125
15 21 8 125
15 32 8 125
63 60 3 126
28 21 4 129
28 32 4 129
name1 - album1_smilev2.wav_stft.txt_vectors.txt
54 60 2 1
54 44 3 1
54 60 5 1
54 54 6 1
54 58 8 1
54 45 9 1
54 54 10 1
54 49 11 1
54 54 13 1
54 45 14 1
54 52 15 1
54 56 16 1
54 38 17 1
54 34 18 1
54 62 20 1
54 63 20 1
54 50 22 1
54 61 23 1
54 43 28 1
54 60 30 1
60 44 2 2
60 60 4 2
60 54 5 2
60 58 7 2
60 45 8 2
60 54 9 2
60 49 10 2
60 54 12 2
60 45 13 2
60 52 14 2
60 56 15 2
60 62 19 2
60 63 19 2
60 50 21 2
60 61 22 2
60 43 27 2
60 60 29 2
60 63 31 2
60 60 3 3
60 54 4 3
60 58 6 3
60 45 7 3
60 54 8 3
60 49 9 3
60 54 11 3
60 45 12 3
60 52 13 3
60 56 14 3
60 62 18 3
60 63 18 3
60 50 20 3
60 61 21 3
60 43 26 3
60 60 28 3
60 63 30 3
60 44 31 3
20 4 8 4
20 38 14 4
20 19 15 4
20 34 15 4
20 5 19 4
20 7 19 4
20 20 21 4
20 33 21 4
20 1 26 4
20 3 26 4
20 20 26 4
20 8 27 4
20 21 27 4
20 19 28 4
44 60 2 4
44 54 3 4
44 58 5 4
44 45 6 4
44 54 7 4
44 49 8 4
44 54 10 4
44 45 11 4
44 52 12 4
44 56 13 4
44 38 14 4
44 34 15 4
44 62 17 4
44 63 17 4
44 50 19 4
44 61 20 4
44 33 21 4
44 43 25 4
44 60 27 4
44 63 29 4
44 44 30 4
60 58 3 6
60 45 4 6
60 54 5 6
60 49 6 6
60 54 8 6
60 45 9 6
60 52 10 6
60 56 11 6
60 62 15 6
60 63 15 6
60 50 17 6
60 61 18 6
60 43 23 6
